	id	text
1287	PEPPERS	DICHLOROPROPENE
1288	PEPPERS	SPIROMESIFEN
1289	PEPPERS	FLONICAMID
1290	PEPPERS	METCONAZOLE
1291	PEPPERS	TOPRAMEZONE
1292	PEPPERS	BOSCALID
1293	PEPPERS	BASIC COPPER SULFATE
1294	PEPPERS	PIPERONYL BUTOXIDE
1295	PEPPERS	SULFUR
1296	PEPPERS	CUPRAMMONIUM ACETATE
1297	PEPPERS	DIAZINON
1298	PEPPERS	POTASSIUM BICARBON.
1299	PEPPERS	THIOPHANATE-METHYL
1300	PEPPERS	BORAX DECAHYDRATE
1301	PEPPERS	OXAMYL
1302	PEPPERS	AMETOCTRADIN
1303	PEPPERS	ROTENONE
1304	PEPPERS	OXATHIAPIPROLIN
1305	PEPPERS	BT KURSTAKI SA-12
1306	PEPPERS	CANOLA OIL
1307	PEPPERS	GLYPHOSATE ISO. SALT
1308	PEPPERS	SETHOXYDIM
1309	PEPPERS	FLUPYRADIFURONE
1310	PEPPERS	THIAMETHOXAM
1311	PEPPERS	HYDROGEN PEROXIDE
1312	PEPPERS	GS-OMEGA/KAPPA-HXTX-HV1A
1313	PEPPERS	FLUXAPYROXAD
1314	PEPPERS	PARAQUAT
1315	PEPPERS	DIFENOCONAZOLE
1316	PEPPERS	GIBBERELLIC ACID
1317	PEPPERS	MANCOZEB
1318	PEPPERS	NEEM OIL
1319	PEPPERS	SPINETORAM
1320	PEPPERS	GLUFOSINATE-AMMONIUM
1321	PEPPERS	BACILLUS AMYLOLIQUEFACIENS MBI 600
1322	PEPPERS	CYPRODINIL
1323	PEPPERS	FENAMIDONE
1324	PEPPERS	CARFENTRAZONE-ETHYL
1325	PEPPERS	PYRAFLUFEN-ETHYL
1326	PEPPERS	KAOLIN
1327	PEPPERS	SPINOSAD
1328	PEPPERS	EMAMECTIN BENZOATE
1329	PEPPERS	PYRACLOSTROBIN
1330	PEPPERS	AFIDOPYROPEN
1331	PEPPERS	ACEQUINOCYL
1332	PEPPERS	NALED
1333	PEPPERS	BENZOVINDIFLUPYR
1334	PEPPERS	FLUMIOXAZIN
1335	PEPPERS	PERMETHRIN
1336	PEPPERS	CHLORANTRANILIPROLE
1337	PEPPERS	CHLORIMURON-ETHYL
1338	PEPPERS	TRIFLURALIN
1339	PEPPERS	BIFENTHRIN
1340	PEPPERS	DINOTEFURAN
1341	PEPPERS	ACETAMIPRID
1342	PEPPERS	HALOSULFURON-METHYL
1343	PEPPERS	PYMETROZINE
1344	PEPPERS	NAPROPAMIDE
1345	PEPPERS	PYRIPROXYFEN
1346	PEPPERS	FLUBENDIAMIDE
1347	TOMATOES	ETHALFLURALIN
1348	TOMATOES	BETA-CYFLUTHRIN
1349	TOMATOES	LAMINARIN
1350	TOMATOES	FENPYROXIMATE
1351	TOMATOES	COPPER OCTANOATE
1352	TOMATOES	INDOXACARB
1353	TOMATOES	CLOTHIANIDIN
1354	TOMATOES	FOMESAFEN SODIUM
1355	TOMATOES	ACIBENZOLAR-S-METHYL
1356	TOMATOES	REYNOUTRIA SACHALINE
1357	TOMATOES	FAMOXADONE
1358	TOMATOES	BACTERIOPHAGE ACT. VS PSUEDO. SYRINGAE PV. TOMATO
1359	TOMATOES	BACILLUS AMYLOLIQUEFACIENS STRAIN D747
1360	TOMATOES	GAMMA-CYHALOTHRIN
1361	TOMATOES	DIMETHENAMID-P
1362	TOMATOES	ACEPHATE
1363	TOMATOES	ENDOSULFAN
1364	TOMATOES	S-METOLACHLOR
1365	TOMATOES	CHENOPODIUM AMBROSIO
1366	TOMATOES	CYROMAZINE
1367	TOMATOES	MONO-POTASSIUM SALT
1368	TOMATOES	INDOLEBUTYRIC ACID
1369	TOMATOES	CAPTAN
1370	TOMATOES	AZOXYSTROBIN
1371	TOMATOES	ESFENVALERATE
1372	TOMATOES	FLUDIOXONIL
1373	TOMATOES	METAM-SODIUM
1374	TOMATOES	FENPROPATHRIN
1375	TOMATOES	TRIFLOXYSTROBIN
1376	TOMATOES	CLETHODIM
1377	TOMATOES	MANDIPROPAMIDE TECHN
1378	TOMATOES	AZADIRACHTIN
1379	TOMATOES	ZETA-CYPERMETHRIN
1380	TOMATOES	METOLACHLOR
1381	TOMATOES	PROPICONAZOLE
1382	TOMATOES	ABAMECTIN
1383	TOMATOES	BURKHOLDERIA A396 CELLS & MEDIA
1384	TOMATOES	NOVALURON
1385	TOMATOES	NOSEMA LOCUSTAE
1386	TOMATOES	SPIROTETRAMAT
1387	TOMATOES	BT KURSTAKI SA-11
1388	TOMATOES	NEEM OIL, CLAR. HYD.
1389	TOMATOES	CHLOROTHALONIL
1390	TOMATOES	COPPER OXIDE
1391	TOMATOES	MANEB
1392	TOMATOES	QUINOLINE
1393	TOMATOES	BACILLUS SUBTILIS
1394	TOMATOES	COPPER CHLORIDE HYD.
1395	TOMATOES	LAMBDA-CYHALOTHRIN
1396	TOMATOES	RIMSULFURON
1397	TOMATOES	METHOXYFENOZIDE
1398	TOMATOES	CHLOROPICRIN
1399	TOMATOES	METRIBUZIN
1400	TOMATOES	MYCLOBUTANIL
1401	TOMATOES	PROPAMOCARB HYDROCH.
1402	TOMATOES	PEROXYACETIC ACID
1403	TOMATOES	CARBARYL
1404	TOMATOES	POTASSIUM SALTS
1405	TOMATOES	METAM-POTASSIUM
1406	TOMATOES	BT KURSTAKI ABTS-351
1407	TOMATOES	FLUOPICOLIDE
1408	TOMATOES	GLYPHOSATE POT. SALT
1409	TOMATOES	ETHEPHON
1410	TOMATOES	BT KURSTAK ABTS-1857
1411	TOMATOES	MEFENOXAM
1412	TOMATOES	COPPER HYDROXIDE
1413	TOMATOES	BUPROFEZIN
1414	TOMATOES	CYANTRANILIPROLE
1415	TOMATOES	BENSULIDE
1416	TOMATOES	AGRIPHAGE
1417	TOMATOES	DIMETHOMORPH
1418	TOMATOES	DIQUAT DIBROMIDE
1419	TOMATOES	PYRIMETHANIL
1420	TOMATOES	OXYFLUORFEN
1421	TOMATOES	GLIOCLADIUM VIRENS
1422	TOMATOES	COPPER SULFATE
1423	TOMATOES	PENDIMETHALIN
1424	TOMATOES	DIMETHOATE
1425	TOMATOES	MINERAL OIL
1426	TOMATOES	PENTHIOPYRAD
1427	TOMATOES	CYTOKININS
1428	TOMATOES	CYFLUTHRIN
1429	TOMATOES	CYAZOFAMID
1430	TOMATOES	IMIDACLOPRID
1431	TOMATOES	CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA
1432	TOMATOES	MALATHION
1433	TOMATOES	ZIRAM
1434	TOMATOES	METHOMYL
1435	TOMATOES	CLOMAZONE
1436	TOMATOES	CYFLUMETOFEN
1437	TOMATOES	PYRETHRINS
1438	TOMATOES	STREPTOMYCES LYDICUS
1439	TOMATOES	CYMOXANIL
1440	TOMATOES	DICHLOROPROPENE
1441	TOMATOES	SPIROMESIFEN
1442	TOMATOES	FLONICAMID
1443	TOMATOES	TOPRAMEZONE
1444	TOMATOES	BOSCALID
1445	TOMATOES	BASIC COPPER SULFATE
1446	TOMATOES	SULFENTRAZONE
1447	TOMATOES	SULFUR
1448	TOMATOES	SPINETORAM-J
1449	TOMATOES	DIAZINON
1450	TOMATOES	POTASSIUM BICARBON.
1451	TOMATOES	THIOPHANATE-METHYL
1452	TOMATOES	BORAX DECAHYDRATE
1453	TOMATOES	AMETOCTRADIN
1454	TOMATOES	OXAMYL
1455	TOMATOES	GLYPHOSATE ISO. SALT
1456	TOMATOES	SETHOXYDIM
1457	TOMATOES	FLUPYRADIFURONE
1458	TOMATOES	THIAMETHOXAM
1459	TOMATOES	HYDROGEN PEROXIDE
1460	TOMATOES	AZINPHOS-METHYL
1461	TOMATOES	FLUXAPYROXAD
1462	TOMATOES	PARAQUAT
1463	TOMATOES	DIFENOCONAZOLE
1464	TOMATOES	GIBBERELLIC ACID
1465	TOMATOES	MANCOZEB
1466	TOMATOES	SPINETORAM
1467	TOMATOES	CYPRODINIL
1468	TOMATOES	CARFENTRAZONE-ETHYL
1469	TOMATOES	KAOLIN
1470	TOMATOES	SPINOSAD
1471	TOMATOES	EMAMECTIN BENZOATE
1472	TOMATOES	PYRACLOSTROBIN
1473	TOMATOES	BENZOVINDIFLUPYR
1474	TOMATOES	FLUMIOXAZIN
1475	TOMATOES	PERMETHRIN
1476	TOMATOES	CHLORANTRANILIPROLE
1477	TOMATOES	TRIFLURALIN
1478	TOMATOES	BIFENTHRIN
1479	TOMATOES	DINOTEFURAN
1480	TOMATOES	ACETAMIPRID
1481	TOMATOES	HALOSULFURON-METHYL
1482	TOMATOES	PYMETROZINE
1483	TOMATOES	NAPROPAMIDE
1484	TOMATOES	BIFENAZATE
1485	TOMATOES	PYRIPROXYFEN
1486	TOMATOES	FLUBENDIAMIDE
1487	CABBAGE	ETHALFLURALIN
1488	CABBAGE	BETA-CYFLUTHRIN
1489	CABBAGE	COPPER OCTANOATE
1490	CABBAGE	INDOXACARB
1491	CABBAGE	CLOTHIANIDIN
1492	CABBAGE	ACIBENZOLAR-S-METHYL
1493	CABBAGE	REYNOUTRIA SACHALINE
1494	CABBAGE	BACILLUS AMYLOLIQUEFACIENS STRAIN D747
1495	CABBAGE	GAMMA-CYHALOTHRIN
1496	CABBAGE	ACEPHATE
1497	CABBAGE	CLOPYRALID MONO SALT
1498	CABBAGE	S-METOLACHLOR
1499	CABBAGE	MONO-POTASSIUM SALT
1500	CABBAGE	CAPTAN
1501	CABBAGE	BACILLUS SUBT. GB03
1502	CABBAGE	AZOXYSTROBIN
1503	CABBAGE	ESFENVALERATE
1504	CABBAGE	FLUDIOXONIL
1505	CABBAGE	METAM-SODIUM
1506	CABBAGE	TRIFLOXYSTROBIN
1507	CABBAGE	CLETHODIM
1508	CABBAGE	MANDIPROPAMIDE TECHN
1509	CABBAGE	AZADIRACHTIN
1510	CABBAGE	FLUOPYRAM
1511	CABBAGE	HEXAZINONE
1512	CABBAGE	ZETA-CYPERMETHRIN
1513	CABBAGE	METOLACHLOR
1514	CABBAGE	THIODICARB
1515	CABBAGE	2,4-D, DIMETH. SALT
1516	CABBAGE	NOVALURON
1517	CABBAGE	SPIROTETRAMAT
1518	CABBAGE	BT KURSTAKI SA-11
1519	CABBAGE	BT SUB AIZAWAI GC-91
1520	CABBAGE	DCPA
1521	CABBAGE	NEEM OIL, CLAR. HYD.
1522	CABBAGE	CHLOROTHALONIL
1523	CABBAGE	BACILLUS SUBTILIS
1524	CABBAGE	EPTC
1525	CABBAGE	BROMOXYNIL OCTANOATE
1526	CABBAGE	LAMBDA-CYHALOTHRIN
1527	CABBAGE	METHOXYFENOZIDE
1528	CABBAGE	CONIOTHYRIUM MINITAN
1529	CABBAGE	PEROXYACETIC ACID
1530	CABBAGE	CARBARYL
1531	CABBAGE	SULFOXAFLOR
1532	CABBAGE	POTASSIUM SALTS
1533	CABBAGE	METAM-POTASSIUM
1534	CABBAGE	TEBUCONAZOLE
1535	CABBAGE	FLUOPICOLIDE
1536	CABBAGE	GLYPHOSATE POT. SALT
1537	CABBAGE	BT KURSTAKI ABTS-351
1538	CABBAGE	BT KURSTAK ABTS-1857
1539	CABBAGE	BENSULIDE
1540	CABBAGE	MEFENOXAM
1541	CABBAGE	COPPER HYDROXIDE
1542	CABBAGE	BUPROFEZIN
1543	CABBAGE	CHLORPYRIFOS
1544	CABBAGE	CYANTRANILIPROLE
1545	CABBAGE	DIMETHOMORPH
1546	CABBAGE	DIQUAT DIBROMIDE
1547	CABBAGE	OXYFLUORFEN
1548	CABBAGE	PENDIMETHALIN
1549	CABBAGE	MINERAL OIL
1550	CABBAGE	PENTHIOPYRAD
1551	CABBAGE	CYFLUTHRIN
1552	CABBAGE	CYAZOFAMID
1553	CABBAGE	IMIDACLOPRID
1554	CABBAGE	MALATHION
1555	CABBAGE	METHOMYL
1556	CABBAGE	CLOMAZONE
1557	CABBAGE	PYRETHRINS
1558	CABBAGE	STREPTOMYCES LYDICUS
1559	CABBAGE	SPIROMESIFEN
1560	CABBAGE	FLONICAMID
1561	CABBAGE	BOSCALID
1562	CABBAGE	SULFENTRAZONE
1563	CABBAGE	PIPERONYL BUTOXIDE
1564	CABBAGE	SULFUR
1565	CABBAGE	DIAZINON
1566	CABBAGE	POTASSIUM BICARBON.
1567	CABBAGE	THIOPHANATE-METHYL
1568	CABBAGE	AMETOCTRADIN
1569	CABBAGE	BT KURSTAKI SA-12
1570	CABBAGE	GLYPHOSATE ISO. SALT
1571	CABBAGE	SETHOXYDIM
1572	CABBAGE	FLUPYRADIFURONE
1573	CABBAGE	THIAMETHOXAM
1574	CABBAGE	HYDROGEN PEROXIDE
1575	CABBAGE	PARAQUAT
1576	CABBAGE	DIFENOCONAZOLE
1577	CABBAGE	TRIFLUMIZOLE
1578	CABBAGE	MANCOZEB
1579	CABBAGE	NEEM OIL
1580	CABBAGE	SPINETORAM
1581	CABBAGE	MYROTHECIUM VERRUC.
1582	CABBAGE	CYPRODINIL
1583	CABBAGE	FENAMIDONE
1584	CABBAGE	SPINOSAD
1585	CABBAGE	EMAMECTIN BENZOATE
1586	CABBAGE	PYRACLOSTROBIN
1587	CABBAGE	NALED
1588	CABBAGE	PERMETHRIN
1589	CABBAGE	CYPERMETHRIN
1590	CABBAGE	CHLORANTRANILIPROLE
1591	CABBAGE	TRIFLURALIN
1592	CABBAGE	BIFENTHRIN
1593	CABBAGE	DINOTEFURAN
1594	CABBAGE	ACETAMIPRID
1595	CABBAGE	BROMOXYNIL HEPTAN.
1596	CABBAGE	DICAMBA, DIMET. SALT
1597	CABBAGE	FLUAZIFOP-P-BUTYL
1598	CABBAGE	PYMETROZINE
1599	CABBAGE	NAPROPAMIDE
1600	CABBAGE	PYRIPROXYFEN
1601	CABBAGE	FLUBENDIAMIDE
1602	SQUASH	ETHALFLURALIN
1603	SQUASH	FLUTRIAFOL
1604	SQUASH	BT SUBSP. KURSTAKI
1605	SQUASH	BETA-CYFLUTHRIN
1606	SQUASH	FENPYROXIMATE
1607	SQUASH	COPPER OCTANOATE
1608	SQUASH	INDOXACARB
1609	SQUASH	CLOTHIANIDIN
1610	SQUASH	LINDANE
1611	SQUASH	FOMESAFEN SODIUM
1612	SQUASH	ACIBENZOLAR-S-METHYL
1613	SQUASH	REYNOUTRIA SACHALINE
1614	SQUASH	SIMAZINE
1615	SQUASH	FAMOXADONE
1616	SQUASH	BACILLUS AMYLOLIQUEFACIENS STRAIN D747
1617	SQUASH	ATRAZINE
1618	SQUASH	GAMMA-CYHALOTHRIN
1619	SQUASH	DIMETHENAMID-P
1620	SQUASH	ACEPHATE
1621	SQUASH	2,4-D, ISOPROP. SALT
1622	SQUASH	RHAMNOLIPID
1623	SQUASH	BROMACIL
1624	SQUASH	PYDIFLUMETOFEN
1625	SQUASH	METRAFENONE
1626	SQUASH	ENDOSULFAN
1627	SQUASH	S-METOLACHLOR
1628	SQUASH	CHENOPODIUM AMBROSIO
1629	SQUASH	CYROMAZINE
1630	SQUASH	MONO-POTASSIUM SALT
1631	SQUASH	INDOLEBUTYRIC ACID
1632	SQUASH	CAPTAN
1633	SQUASH	ALUMINUM PHOSPHIDE
1634	SQUASH	ZOXAMIDE
1635	SQUASH	BACILLUS AMYLOLIQUEFAC F727
1636	SQUASH	AZOXYSTROBIN
1637	SQUASH	FLUTIANIL
1638	SQUASH	FLUDIOXONIL
1639	SQUASH	ESFENVALERATE
1640	SQUASH	METAM-SODIUM
1641	SQUASH	BEAUVERIA BASSIANA
1642	SQUASH	CYPROCONAZOLE
1643	SQUASH	FENPROPATHRIN
1644	SQUASH	CYANAZINE
1645	SQUASH	XYLENE
1646	SQUASH	TRIFLOXYSTROBIN
1647	SQUASH	CLETHODIM
1648	SQUASH	ETHABOXAM
1649	SQUASH	BACILLUS MYCOIDES ISOLATE J
1650	SQUASH	MANDIPROPAMIDE TECHN
1651	SQUASH	AZADIRACHTIN
1652	SQUASH	FLUOPYRAM
1653	SQUASH	ZETA-CYPERMETHRIN
1654	SQUASH	METOLACHLOR
1655	SQUASH	ABAMECTIN
1656	SQUASH	BURKHOLDERIA A396 CELLS & MEDIA
1657	SQUASH	METSULFURON-METHYL
1658	SQUASH	SODIUM CHLORATE
1659	SQUASH	2,4-D, DIMETH. SALT
1660	SQUASH	NOVALURON
1661	SQUASH	BIFENAZATE
1662	SQUASH	STRYCHNINE
1663	SQUASH	NOSEMA LOCUSTAE
1664	SQUASH	SPIROTETRAMAT
1665	SQUASH	2,4-D, 2-EHE
1666	SQUASH	BT KURSTAKI SA-11
1667	SQUASH	BT SUB AIZAWAI GC-91
1668	SQUASH	NEEM OIL, CLAR. HYD.
1669	SQUASH	CHLOROTHALONIL
1670	SQUASH	COPPER OXIDE
1671	SQUASH	MANEB
1672	SQUASH	QUINOLINE
1673	SQUASH	BACILLUS SUBTILIS
1674	SQUASH	COPPER CHLORIDE HYD.
1675	SQUASH	LAMBDA-CYHALOTHRIN
1676	SQUASH	RIMSULFURON
1677	SQUASH	METHOXYFENOZIDE
1678	SQUASH	CHLOROPICRIN
1679	SQUASH	CYFLUFENAMID
1680	SQUASH	METRIBUZIN
1681	SQUASH	MYCLOBUTANIL
1682	SQUASH	PROPAMOCARB HYDROCH.
1683	SQUASH	THIFENSULFURON
1684	SQUASH	PEROXYACETIC ACID
1685	SQUASH	CARBARYL
1686	SQUASH	POTASSIUM SALTS
1687	SQUASH	METAM-POTASSIUM
1688	SQUASH	TEBUCONAZOLE
1689	SQUASH	FLUOPICOLIDE
1690	SQUASH	GLYPHOSATE POT. SALT
1691	SQUASH	BT KURSTAKI ABTS-351
1692	SQUASH	ETHEPHON
1693	SQUASH	ETHOPROP
1694	SQUASH	ORYZALIN
1695	SQUASH	BT KURSTAK ABTS-1857
1696	SQUASH	BENSULIDE
1697	SQUASH	MEFENOXAM
1698	SQUASH	COPPER HYDROXIDE
1699	SQUASH	CHLORPYRIFOS
1700	SQUASH	CYANTRANILIPROLE
1701	SQUASH	BUPROFEZIN
1702	SQUASH	DIMETHOMORPH
1703	SQUASH	PETROLEUM DISTILLATE
1704	SQUASH	OXYFLUORFEN
1705	SQUASH	COPPER SULFATE
1706	SQUASH	PENDIMETHALIN
1707	SQUASH	DIMETHOATE
1708	SQUASH	MINERAL OIL
1709	SQUASH	PENTHIOPYRAD
1710	SQUASH	CYTOKININS
1711	SQUASH	CYCLANILIPROLE
1712	SQUASH	CYFLUTHRIN
1713	SQUASH	CYAZOFAMID
1714	SQUASH	IMIDACLOPRID
1715	SQUASH	CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA
1716	SQUASH	MALATHION
1717	SQUASH	HELICOVERPA ZEA NPV
1718	SQUASH	PAECILOMYCES LILACIN
1719	SQUASH	DICROTOPHOS
1720	SQUASH	METHOMYL
1721	SQUASH	CLOMAZONE
1722	SQUASH	PYRETHRINS
1723	SQUASH	STREPTOMYCES LYDICUS
1724	SQUASH	CYMOXANIL
1725	SQUASH	DICHLOROPROPENE
1726	SQUASH	SPIROMESIFEN
1727	SQUASH	FLONICAMID
1728	SQUASH	PROTHIOCONAZOLE
1729	SQUASH	BOSCALID
1730	SQUASH	BASIC COPPER SULFATE
1731	SQUASH	DIMETHENAMID
1732	SQUASH	SULFENTRAZONE
1733	SQUASH	PIPERONYL BUTOXIDE
1734	SQUASH	SULFUR
1735	SQUASH	CUPRAMMONIUM ACETATE
1736	SQUASH	DIAZINON
1737	SQUASH	POTASSIUM BICARBON.
1738	SQUASH	THIOPHANATE-METHYL
1739	SQUASH	BORAX DECAHYDRATE
1740	SQUASH	AMETOCTRADIN
1741	SQUASH	OXATHIAPIPROLIN
1742	SQUASH	BT KURSTAKI SA-12
1743	SQUASH	GLYPHOSATE ISO. SALT
1744	SQUASH	SETHOXYDIM
1745	SQUASH	FLUPYRADIFURONE
1746	SQUASH	THIAMETHOXAM
1747	SQUASH	HYDROGEN PEROXIDE
1748	SQUASH	FLUXAPYROXAD
1749	SQUASH	PARAQUAT
1750	SQUASH	DIFENOCONAZOLE
1751	SQUASH	TRIFLUMIZOLE
1752	SQUASH	MANCOZEB
1753	SQUASH	NEEM OIL
1754	SQUASH	SPINETORAM
1755	SQUASH	CYPRODINIL
1756	SQUASH	PHOSMET
1757	SQUASH	BACILLUS AMYLOLIQUEFACIENS MBI 600
1758	SQUASH	FENAMIDONE
1759	SQUASH	CARFENTRAZONE-ETHYL
1760	SQUASH	PYRAFLUFEN-ETHYL
1761	SQUASH	KAOLIN
1762	SQUASH	PYRIOFENONE
1763	SQUASH	SPINOSAD
1764	SQUASH	PYRACLOSTROBIN
1765	SQUASH	AFIDOPYROPEN
1766	SQUASH	HYDROLYZATE
1767	SQUASH	DICLOFOP-METHYL
1768	SQUASH	BENZOVINDIFLUPYR
1769	SQUASH	FLUMIOXAZIN
1770	SQUASH	PERMETHRIN
1771	SQUASH	CHLORANTRANILIPROLE
1772	SQUASH	CHLORIMURON-ETHYL
1773	SQUASH	GLYPHOSATE
1774	SQUASH	TRIFLURALIN
1775	SQUASH	BIFENTHRIN
1776	SQUASH	SILICON DIOXIDE
1777	SQUASH	DINOTEFURAN
1778	SQUASH	ACETAMIPRID
1779	SQUASH	GLYPHOSATE AMM. SALT
1780	SQUASH	HALOSULFURON-METHYL
1781	SQUASH	PYMETROZINE
1782	SQUASH	NAPROPAMIDE
1783	SQUASH	PYRIPROXYFEN
1784	SQUASH	FLUBENDIAMIDE
1785	MELONS	ETHALFLURALIN
1786	MELONS	ABAMECTIN
1787	MELONS	DIAZINON
1788	MELONS	BENSULIDE
1789	MELONS	MEFENOXAM
1790	MELONS	CLOTHIANIDIN
1791	MELONS	GLYPHOSATE ISO. SALT
1792	MELONS	SETHOXYDIM
1793	MELONS	FLUPYRADIFURONE
1794	MELONS	THIAMETHOXAM
1795	MELONS	BT KURSTAKI SA-11
1796	MELONS	DIFENOCONAZOLE
1797	MELONS	DIMETHOATE
1798	MELONS	TRIFLUMIZOLE
1799	MELONS	CHLOROTHALONIL
1800	MELONS	SPINETORAM
1801	MELONS	QUINOLINE
1802	MELONS	CYFLUTHRIN
1803	MELONS	BACILLUS SUBTILIS
1804	MELONS	CARFENTRAZONE-ETHYL
1805	MELONS	IMIDACLOPRID
1806	MELONS	KAOLIN
1807	MELONS	SPINOSAD
1808	MELONS	AZOXYSTROBIN
1809	MELONS	PYRACLOSTROBIN
1810	MELONS	ESFENVALERATE
1811	MELONS	LAMBDA-CYHALOTHRIN
1812	MELONS	METHOXYFENOZIDE
1813	MELONS	CYFLUFENAMID
1814	MELONS	METHOMYL
1815	MELONS	MYCLOBUTANIL
1816	MELONS	PERMETHRIN
1817	MELONS	TRIFLOXYSTROBIN
1818	MELONS	CHLORANTRANILIPROLE
1819	MELONS	CLETHODIM
1820	MELONS	CARBARYL
1821	MELONS	TRIFLURALIN
1822	MELONS	BIFENTHRIN
1823	MELONS	SPIROMESIFEN
1824	MELONS	FLONICAMID
1825	MELONS	DINOTEFURAN
1826	MELONS	ACETAMIPRID
1827	MELONS	BOSCALID
1828	MELONS	FLUOPYRAM
1829	MELONS	BT KURSTAKI ABTS-351
1830	MELONS	HALOSULFURON-METHYL
1831	MELONS	GLYPHOSATE POT. SALT
1832	MELONS	METAM-POTASSIUM
1833	MELONS	ZETA-CYPERMETHRIN
1834	MELONS	SULFUR
1835	MELONS	FLUBENDIAMIDE
1836	RASPBERRIES	FLUTRIAFOL
1837	RASPBERRIES	COPPER OCTANOATE
1838	RASPBERRIES	SIMAZINE
1839	RASPBERRIES	FAMOXADONE
1840	RASPBERRIES	IRON PHOSPHATE
1841	RASPBERRIES	DIURON
1842	RASPBERRIES	BACILLUS AMYLOLIQUEFACIENS STRAIN D747
1843	RASPBERRIES	BT KURSTAKI EG7841
1844	RASPBERRIES	S-METOLACHLOR
1845	RASPBERRIES	MESOTRIONE
1846	RASPBERRIES	MONO-POTASSIUM SALT
1847	RASPBERRIES	CAPTAN
1848	RASPBERRIES	AZOXYSTROBIN
1849	RASPBERRIES	ESFENVALERATE
1850	RASPBERRIES	FLUDIOXONIL
1851	RASPBERRIES	FENPROPATHRIN
1852	RASPBERRIES	TRIFLOXYSTROBIN
1853	RASPBERRIES	CLETHODIM
1854	RASPBERRIES	AZADIRACHTIN
1855	RASPBERRIES	FLUOPYRAM
1856	RASPBERRIES	ZETA-CYPERMETHRIN
1857	RASPBERRIES	PROPICONAZOLE
1858	RASPBERRIES	ABAMECTIN
1859	RASPBERRIES	POLYOXIN D ZINC SALT
1860	RASPBERRIES	BT KURSTAKI SA-11
1861	RASPBERRIES	BT SUB AIZAWAI GC-91
1862	RASPBERRIES	NEEM OIL, CLAR. HYD.
1863	RASPBERRIES	CHLOROTHALONIL
1864	RASPBERRIES	COPPER OXIDE
1865	RASPBERRIES	QUINOLINE
1866	RASPBERRIES	METALDEHYDE
1867	RASPBERRIES	BACILLUS SUBTILIS
1868	RASPBERRIES	CAPRYLIC ACID
1869	RASPBERRIES	COPPER CHLORIDE HYD.
1870	RASPBERRIES	RIMSULFURON
1871	RASPBERRIES	METHOXYFENOZIDE
1872	RASPBERRIES	CHLOROPICRIN
1873	RASPBERRIES	MYCLOBUTANIL
1874	RASPBERRIES	CARBARYL
1875	RASPBERRIES	TERBACIL
1876	RASPBERRIES	POTASSIUM SALTS
1877	RASPBERRIES	BT KURSTAKI ABTS-351
1878	RASPBERRIES	GLYPHOSATE POT. SALT
1879	RASPBERRIES	FENBUCONAZOLE
1880	RASPBERRIES	IPRODIONE
1881	RASPBERRIES	ORYZALIN
1882	RASPBERRIES	BT KURSTAK ABTS-1857
1883	RASPBERRIES	MEFENOXAM
1884	RASPBERRIES	COPPER HYDROXIDE
1885	RASPBERRIES	CYANTRANILIPROLE
1886	RASPBERRIES	NORFLURAZON
1887	RASPBERRIES	PETROLEUM DISTILLATE
1888	RASPBERRIES	FENHEXAMID
1889	RASPBERRIES	PYRIMETHANIL
1890	RASPBERRIES	DELTAMETHRIN
1891	RASPBERRIES	OXYFLUORFEN
1892	RASPBERRIES	PENDIMETHALIN
1893	RASPBERRIES	MINERAL OIL
1894	RASPBERRIES	PAECILOMYCES FUMOSOR
1895	RASPBERRIES	ETOXAZOLE
1896	RASPBERRIES	IMIDACLOPRID
1897	RASPBERRIES	MALATHION
1898	RASPBERRIES	ISOXABEN
1899	RASPBERRIES	ZIRAM
1900	RASPBERRIES	HEXYTHIAZOX
1901	RASPBERRIES	CYFLUMETOFEN
1902	RASPBERRIES	PYRETHRINS
1903	RASPBERRIES	STREPTOMYCES LYDICUS
1904	RASPBERRIES	CYMOXANIL
1905	RASPBERRIES	DICHLOROPROPENE
1906	RASPBERRIES	SPIROMESIFEN
1907	RASPBERRIES	BOSCALID
1908	RASPBERRIES	SULFENTRAZONE
1909	RASPBERRIES	BASIC COPPER SULFATE
1910	RASPBERRIES	PIPERONYL BUTOXIDE
1911	RASPBERRIES	SULFUR
1912	RASPBERRIES	CUPRAMMONIUM ACETATE
1913	RASPBERRIES	DIAZINON
1914	RASPBERRIES	POTASSIUM BICARBON.
1915	RASPBERRIES	ISOFETAMID
1916	RASPBERRIES	BORAX DECAHYDRATE
1917	RASPBERRIES	OXATHIAPIPROLIN
1918	RASPBERRIES	GLYPHOSATE ISO. SALT
1919	RASPBERRIES	CALCIUM POLYSULFIDE
1920	RASPBERRIES	CAPRIC ACID
1921	RASPBERRIES	DICHLOBENIL
1922	RASPBERRIES	THIAMETHOXAM
1923	RASPBERRIES	HYDROGEN PEROXIDE
1924	RASPBERRIES	TEBUFENOZIDE
1925	RASPBERRIES	FLUXAPYROXAD
1926	RASPBERRIES	PARAQUAT
1927	RASPBERRIES	TRIFLUMIZOLE
1928	RASPBERRIES	NEEM OIL
1929	RASPBERRIES	GLUFOSINATE-AMMONIUM
