"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","7,300","","0.522","","5.795","","11.1","","30",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)","100","","0.128","","0.274","","2.1","","6",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIMETHOMORPH = 268800)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)","100","","0.128","","0.274","","2.1","","6",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","15,000","","0.762","","4.352","","5.7","","82",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","200","","0.16","","0.45","","2.8","","8",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","42,100","","","","","","","","91",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOMAZONE = 125401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","2,400","","0.577","","0.909","","1.6","","63",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","200","","0.089","","0.142","","1.6","","42",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","1,100","","1.407","","1.407","","1","","18",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","3,900","","","","","","","","66",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","100","","0.061","","0.166","","2.7","","8",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. AIZAWAI = 6403)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)","","7.9","","8",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","100","","0.498","","0.757","","1.5","","2",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DICOFOL = 10501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","5,100","","0.507","","3.188","","6.3","","38",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","400","","0.037","","0.142","","3.8","","65",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","1,400","","0.165","","0.813","","4.9","","41",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)"," (Z)","","0.146","","0.146","","1","","3",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)"," (Z)","","0.024","","0.03","","1.3","","10",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHAMIDOPHOS = 101201)","700","","0.217","","0.788","","3.6","","21",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","2,400","","0.426","","1.977","","4.6","","29",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","10,700","","","","","","","","91",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)"," (Z)","","0.012","","0.03","","2.5","","16",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ETHEPHON = 99801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2006","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","TOMATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","336,900","","","","","","","","54",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","11,100","","0.1","","0.42","","4.1","","25",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)","","","","","","","9","","10",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","29,300","","0.82","","13.96","","17.1","","2",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","2,600","","3.78","","15.33","","4.1","","",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","589,900","","1.35","","8.65","","6.4","","65",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER AMM. COMPLEX = 22702)","1,100","","0.2","","0.49","","2.4","","2",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","792,900","","0.71","","11.37","","16","","65",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER RESINATE = 23104)","800","","0.15","","0.7","","4.7","","1",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","49,700","","0.72","","14.2","","19.8","","3",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)","5,300","","0.11","","0.24","","2.1","","21",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIMETHOMORPH = 268800)","200","","0.14","","0.21","","1.5","","1",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)","5,300","","0.11","","0.24","","2.1","","21",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","893,300","","0.97","","13.69","","14.1","","62",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","66,400","","1.01","","6.23","","6.2","","10",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","18,900","","0.37","","0.55","","1.5","","32",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","300","","0.14","","0.23","","1.6","","1",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","800","","0.1","","0.11","","1.1","","7",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","5,200","","0.13","","0.22","","1.7","","22",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","290,000","","11.72","","26.45","","2.3","","10",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","15,600","","0.41","","0.98","","2.4","","15",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","2,783,300","","","","","","","","89",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","3,000","","0.53","","0.58","","1.1","","5",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)","100","","0.02","","0.02","","1","","5",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","26,600","","0.45","","0.59","","1.3","","44",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","10,900","","1.2","","3.59","","3","","3",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","700","","0.16","","0.17","","1.1","","4",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","27,000","","0.52","","0.81","","1.6","","31",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","400","","1.06","","1.06","","1","","",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)","200","","0.03","","0.05","","1.8","","3",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","26,700","","1.03","","1.8","","1.7","","14",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","3,700","","0.3","","0.31","","1","","11",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","109,400","","","","","","","","64",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","7,200","","0.54","","0.61","","1.1","","11",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","500","","0.009","","0.02","","2.6","","18",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)","200","","0.01","","0.03","","2.8","","6",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)","900","","0.76","","2.23","","2.9","","",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","1,000","","0.29","","0.29","","1","","3",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","700","","0.06","","0.09","","1.6","","7",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP ISRAELENSIS = 6401)","","","","","","","8.9","","34",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)","1,800","","0.37","","0.37","","1","","5",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","2,400","","0.92","","1.68","","1.8","","1",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","3,600","","0.03","","0.13","","4.5","","25",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYROMAZINE = 121301)","4,900","","0.11","","0.3","","2.6","","16",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","16,700","","1.03","","6.13","","5.9","","3",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DICOFOL = 10501)","3,700","","0.71","","1.42","","2","","2",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","13,400","","0.41","","0.63","","1.5","","20",""
"SURVEY","2004","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","TOMATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)","100","","0.008","","0.01","","1.8","","7",""
