"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","PEPPERS, BELL - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","PEPPERS, BELL - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","PEPPERS, BELL - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","PEPPERS, BELL - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","PEPPERS, BELL - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","PEPPERS, BELL - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","PEPPERS, BELL - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","PEPPERS, BELL - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","PEPPERS, BELL - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","PEPPERS, BELL - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)","2,000","","0.12","","0.211","","1.8","","19",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENAMIDONE = 46679)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPICOLIDE = 27412)","200","","0.104","","0.174","","1.7","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","17,300","","1.243","","5.003","","4","","7",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANDIPROPAMIDE TECHN = 36602)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANEB = 14505)","150,500","","0.938","","6.995","","7.5","","43",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","4,900","","0.243","","0.451","","1.9","","22",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PHOSPHOROUS ACID = 76002)","900","","0.886","","4.821","","5.4",""," (Z)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPAMOCARB HYDROCH. = 119302)","5,300","","0.709","","1.49","","2.1","","7",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","1,500","","0.112","","0.233","","2.1","","13",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)","300","","0.094","","0.131","","1.4","","5",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCIN = 6306)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","43,400","","2.847","","4.93","","1.7","","18",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","366,400","","","","","","","","87",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ASULAM, SODIUM SALT = 106902)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENTAZON = 103901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","200","","0.112","","0.158","","1.4","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOMAZONE = 125401)","1,100","","0.584","","0.584","","1","","4",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ETHALFLURALIN = 113101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FENOXAPROP-P-ETHYL = 129092)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","8,000","","0.958","","1.728","","1.8","","9",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","300","","1.028","","1.054","","1","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","300","","0.121","","0.171","","1.4","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","2,600","","0.762","","0.88","","1.2","","6",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","1,900","","0.761","","0.774","","1","","5",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PROMETRYN = 80805)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","6,000","","1.034","","1.368","","1.3","","9",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (Z)","","0.056","","0.107","","1.9",""," (Z)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOPRAMEZONE = 123009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","30,000","","","","","","","","32",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","2,800","","0.625","","0.869","","1.4","","7",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","200","","0.01","","0.027","","2.8","","11",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","13,700","","0.739","","1.463","","2","","19",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","100","","0.031","","0.048","","1.6","","5",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","1,100","","0.058","","0.122","","2.1","","19",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. AIZAWAI = 6403)"," (NA)",""," (NA)",""," (NA)","","1.7","","9",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)","","4.9","","33",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","300","","0.772","","1.59","","2.1",""," (Z)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHENOPODIUM AMBROSIO = 599995)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","100","","0.007","","0.016","","2.3","","18",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CRYOLITE = 75101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CUBE RESINS, OTHER = 71004)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","500","","0.039","","0.079","","2","","12",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","4,500","","0.266","","0.431","","1.6","","21",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DINOTEFURAN = 44312)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)","4,100","","0.719","","1.591","","2.2","","5",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","800","","0.031","","0.127","","4.1","","13",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)","200","","0.044","","0.072","","1.6","","7",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","4,400","","0.14","","0.266","","1.9","","34",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)","900","","0.058","","0.091","","1.6","","19",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (KAOLIN = 100104)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","900","","0.028","","0.068","","2.4","","27",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","13,700","","0.494","","1.579","","3.2","","17",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","2,300","","0.124","","0.214","","1.7","","22",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","20,400","","0.425","","1.32","","3.1","","31",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","300","","0.187","","0.416","","2.2","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM OIL = 63501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)","200","","0.087","","0.094","","1.1","","5",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ROTENONE = 71003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-J = 110008)","700","","0.029","","0.081","","2.8","","16",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)","700","","0.029","","0.081","","2.8","","16",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","1,700","","0.07","","0.184","","2.6","","18",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","1,900","","0.121","","0.184","","1.5","","21",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","PEPPERS","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)","2,000","","0.073","","0.149","","2","","28",""
